store_id,period,state,pre_treatment_sales,cohort,relative_period,treated,sales
40,6,PB,7.090201340794828,5,1,1,18.97402898464308
40,7,PB,7.090201340794828,5,2,1,16.442116621055277
40,8,PB,7.090201340794828,5,3,1,28.962610605319973
40,9,PB,7.090201340794828,5,4,1,22.444615522564366
40,10,PB,7.090201340794828,5,5,1,22.588400350910337
40,11,PB,7.090201340794828,5,6,1,22.971801963012037
40,12,PB,7.090201340794828,5,7,1,19.843239796756585
41,1,PB,10.679774674670123,5,-4,0,11.147250488161063
41,2,PB,10.679774674670123,5,-3,0,7.813384665076759
41,3,PB,10.679774674670123,5,-2,0,6.852183245361836
41,4,PB,10.679774674670123,5,-1,0,4.042692478669889
41,5,PB,10.679774674670123,5,0,1,11.249061747825637
41,6,PB,10.679774674670123,5,1,1,16.358001995286926
41,7,PB,10.679774674670123,5,2,1,22.992499715189858
41,8,PB,10.679774674670123,5,3,1,20.467664362475855
41,9,PB,10.679774674670123,5,4,1,17.16540707408433
41,10,PB,10.679774674670123,5,5,1,1.986769037739954
41,11,PB,10.679774674670123,5,6,1,10.55862944808609
41,12,PB,10.679774674670123,5,7,1,5.483120959959929
42,1,PB,6.604668255074343,5,-4,0,10.369289544546959
42,2,PB,6.604668255074343,5,-3,0,13.414509518520621
42,3,PB,6.604668255074343,5,-2,0,6.395606243274839
42,4,PB,6.604668255074343,5,-1,0,12.180400267121225
42,5,PB,6.604668255074343,5,0,1,13.040025527776962
42,6,PB,6.604668255074343,5,1,1,13.795863667505053
42,7,PB,6.604668255074343,5,2,1,12.942644370940764
42,8,PB,6.604668255074343,5,3,1,17.639207192820827
42,9,PB,6.604668255074343,5,4,1,12.107796682102933
42,10,PB,6.604668255074343,5,5,1,12.713285018216245
42,11,PB,6.604668255074343,5,6,1,14.074005902405435
42,12,PB,6.604668255074343,5,7,1,13.622334783293377
43,1,PB,8.548066723470132,5,-4,0,21.8854745406122
43,2,PB,8.548066723470132,5,-3,0,24.7922531855339
43,3,PB,8.548066723470132,5,-2,0,16.344010064248014
43,4,PB,8.548066723470132,5,-1,0,19.970234151693237
43,5,PB,8.548066723470132,5,0,1,23.703635660640895
43,6,PB,8.548066723470132,5,1,1,22.64934198521695
43,7,PB,8.548066723470132,5,2,1,25.74859156795665
43,8,PB,8.548066723470132,5,3,1,29.14190524630748
43,9,PB,8.548066723470132,5,4,1,30.59164040202143
43,10,PB,8.548066723470132,5,5,1,29.59486074420069
43,11,PB,8.548066723470132,5,6,1,19.81842945571204
43,12,PB,8.548066723470132,5,7,1,26.294970618674064
44,1,PB,6.498550734426344,5,-4,0,5.5874958645328245
44,2,PB,6.498550734426344,5,-3,0,11.025913202028761
44,3,PB,6.498550734426344,5,-2,0,11.887934591343768
44,4,PB,6.498550734426344,5,-1,0,10.895504230195925
44,5,PB,6.498550734426344,5,0,1,16.767633643399765
44,6,PB,6.498550734426344,5,1,1,15.537643760613664
44,7,PB,6.498550734426344,5,2,1,14.98530589319985
44,8,PB,6.498550734426344,5,3,1,6.074244729381481
44,9,PB,6.498550734426344,5,4,1,14.782810210408766
44,10,PB,6.498550734426344,5,5,1,19.381852825700637
44,11,PB,6.498550734426344,5,6,1,21.55275205033028
44,12,PB,6.498550734426344,5,7,1,21.134169051563475
45,1,PB,7.2798043511359,5,-4,0,15.260671779599402
45,2,PB,7.2798043511359,5,-3,0,10.077915414812445
45,3,PB,7.2798043511359,5,-2,0,10.89879236160388
45,4,PB,7.2798043511359,5,-1,0,2.84260656583516
45,5,PB,7.2798043511359,5,0,1,10.30237842827308
45,6,PB,7.2798043511359,5,1,1,15.264140822894008
45,7,PB,7.2798043511359,5,2,1,17.034050611647153
45,8,PB,7.2798043511359,5,3,1,18.68279436495172
45,9,PB,7.2798043511359,5,4,1,25.040262621213035
45,10,PB,7.2798043511359,5,5,1,17.647166708898894
45,11,PB,7.2798043511359,5,6,1,22.34707382423195
45,12,PB,7.2798043511359,5,7,1,29.569466709182905
46,1,PB,8.755325477126819,5,-4,0,23.108963346085567
46,2,PB,8.755325477126819,5,-3,0,26.50284620227795
46,3,PB,8.755325477126819,5,-2,0,23.31502328702096
46,4,PB,8.755325477126819,5,-1,0,12.074407275475895
46,5,PB,8.755325477126819,5,0,1,16.656868412969246
46,6,PB,8.755325477126819,5,1,1,21.892456274378024
46,7,PB,8.755325477126819,5,2,1,23.497090169632756
46,8,PB,8.755325477126819,5,3,1,17.757496759408657
46,9,PB,8.755325477126819,5,4,1,20.149314355831542
46,10,PB,8.755325477126819,5,5,1,28.07368256449101
46,11,PB,8.755325477126819,5,6,1,33.57079865754628
46,12,PB,8.755325477126819,5,7,1,23.686481698060373
47,1,PB,9.212763906068707,5,-4,0,11.860897380543044
47,2,PB,9.212763906068707,5,-3,0,7.677664241862898
47,3,PB,9.212763906068707,5,-2,0,15.767825584454515
47,4,PB,9.212763906068707,5,-1,0,15.59105004431212
47,5,PB,9.212763906068707,5,0,1,16.50542682458215
47,6,PB,9.212763906068707,5,1,1,13.26594615749561
47,7,PB,9.212763906068707,5,2,1,18.833354132793907
47,8,PB,9.212763906068707,5,3,1,23.585799344147077
47,9,PB,9.212763906068707,5,4,1,16.636702550821223
47,10,PB,9.212763906068707,5,5,1,21.409144328384794
47,11,PB,9.212763906068707,5,6,1,17.357859952543844
47,12,PB,9.212763906068707,5,7,1,24.023636049159464
48,1,PB,11.391571276935753,5,-4,0,14.052563799869969
48,2,PB,11.391571276935753,5,-3,0,16.877106026255532
48,3,PB,11.391571276935753,5,-2,0,15.06447272020318
48,4,PB,11.391571276935753,5,-1,0,15.011084591615617
48,5,PB,11.391571276935753,5,0,1,15.224429115094551
48,6,PB,11.391571276935753,5,1,1,24.305455535123713
48,7,PB,11.391571276935753,5,2,1,22.691433432772733
48,8,PB,11.391571276935753,5,3,1,17.84546156327736
48,9,PB,11.391571276935753,5,4,1,24.3477891542335
48,10,PB,11.391571276935753,5,5,1,17.019543727053687
48,11,PB,11.391571276935753,5,6,1,17.41269321970292
48,12,PB,11.391571276935753,5,7,1,19.19372251042198
49,1,PB,8.244149542335034,5,-4,0,15.775218401809363
49,2,PB,8.244149542335034,5,-3,0,26.99693733131162
49,3,PB,8.244149542335034,5,-2,0,21.795871108507214
49,4,PB,8.244149542335034,5,-1,0,19.17314620074645
49,5,PB,8.244149542335034,5,0,1,21.523894422826757
49,6,PB,8.244149542335034,5,1,1,22.158792202600228
49,7,PB,8.244149542335034,5,2,1,18.722231820251295
49,8,PB,8.244149542335034,5,3,1,19.893530415715684
49,9,PB,8.244149542335034,5,4,1,13.040743122241365
49,10,PB,8.244149542335034,5,5,1,19.21383253111775
49,11,PB,8.244149542335034,5,6,1,15.062008686125619
49,12,PB,8.244149542335034,5,7,1,22.199641686010224
50,1,PB,6.800209590009572,5,-4,0,15.486196792455099
50,2,PB,6.800209590009572,5,-3,0,16.401040514964134
50,3,PB,6.800209590009572,5,-2,0,15.682782544070161
50,4,PB,6.800209590009572,5,-1,0,16.974999516184845
50,5,PB,6.800209590009572,5,0,1,12.446497917858945
50,6,PB,6.800209590009572,5,1,1,21.48518529336982
50,7,PB,6.800209590009572,5,2,1,26.770350041788788
50,8,PB,6.800209590009572,5,3,1,24.383121147705076
50,9,PB,6.800209590009572,5,4,1,18.95950032016379
50,10,PB,6.800209590009572,5,5,1,20.647501841660752
50,11,PB,6.800209590009572,5,6,1,26.46813203523015
50,12,PB,6.800209590009572,5,7,1,15.071309617877704
51,1,PB,9.897522684033067,5,-4,0,21.616724491152134
51,2,PB,9.897522684033067,5,-3,0,25.09382793555681
51,3,PB,9.897522684033067,5,-2,0,23.160978348081795
51,4,PB,9.897522684033067,5,-1,0,17.58847768152346
51,5,PB,9.897522684033067,5,0,1,25.0723010507428
51,6,PB,9.897522684033067,5,1,1,31.766824939838376
51,7,PB,9.897522684033067,5,2,1,31.1307261057652
51,8,PB,9.897522684033067,5,3,1,26.578057391372113
51,9,PB,9.897522684033067,5,4,1,26.19326136351591
51,10,PB,9.897522684033067,5,5,1,25.681373995002524
51,11,PB,9.897522684033067,5,6,1,34.848413488235224
51,12,PB,9.897522684033067,5,7,1,35.03226791559192
52,1,PB,6.796673679334968,5,-4,0,20.10827668019614
52,2,PB,6.796673679334968,5,-3,0,12.986029442847808
52,3,PB,6.796673679334968,5,-2,0,9.473476150526793
52,4,PB,6.796673679334968,5,-1,0,6.808788660698534
52,5,PB,6.796673679334968,5,0,1,5.839823802655543
52,6,PB,6.796673679334968,5,1,1,14.287655998684631
52,7,PB,6.796673679334968,5,2,1,15.508057654600897
52,8,PB,6.796673679334968,5,3,1,15.536361490162326
52,9,PB,6.796673679334968,5,4,1,13.964956668675658
52,10,PB,6.796673679334968,5,5,1,14.345263641211284
52,11,PB,6.796673679334968,5,6,1,15.388694413398113
52,12,PB,6.796673679334968,5,7,1,19.520803418738964
53,1,PB,8.769169147409636,5,-4,0,19.038504987865068
53,2,PB,8.769169147409636,5,-3,0,12.318235078108032
53,3,PB,8.769169147409636,5,-2,0,19.297820278374697
53,4,PB,8.769169147409636,5,-1,0,22.49710612803286
53,5,PB,8.769169147409636,5,0,1,18.20416828835697
53,6,PB,8.769169147409636,5,1,1,14.469571809953248
53,7,PB,8.769169147409636,5,2,1,11.310883907487591
53,8,PB,8.769169147409636,5,3,1,10.154409099320254
53,9,PB,8.769169147409636,5,4,1,12.709205442844878
53,10,PB,8.769169147409636,5,5,1,18.690137441521806
53,11,PB,8.769169147409636,5,6,1,17.55297699887533
53,12,PB,8.769169147409636,5,7,1,20.3198316694534
54,1,PB,10.415968342988693,5,-4,0,14.108114682073554
54,2,PB,10.415968342988693,5,-3,0,10.463233312694165
54,3,PB,10.415968342988693,5,-2,0,12.874581257159774
54,4,PB,10.415968342988693,5,-1,0,14.853978082310624
54,5,PB,10.415968342988693,5,0,1,11.333734236142881
54,6,PB,10.415968342988693,5,1,1,11.812028692811854
54,7,PB,10.415968342988693,5,2,1,14.873251333191888
54,8,PB,10.415968342988693,5,3,1,14.01166119216564
54,9,PB,10.415968342988693,5,4,1,14.203465327452978
54,10,PB,10.415968342988693,5,5,1,12.219393464679897
54,11,PB,10.415968342988693,5,6,1,16.159325527723077
54,12,PB,10.415968342988693,5,7,1,10.458775702575759
55,1,PB,7.373043337120091,5,-4,0,28.6276619359183
55,2,PB,7.373043337120091,5,-3,0,23.24338340005554
55,3,PB,7.373043337120091,5,-2,0,22.235558683250204
55,4,PB,7.373043337120091,5,-1,0,20.526322094147265
55,5,PB,7.373043337120091,5,0,1,21.881485645911653
55,6,PB,7.373043337120091,5,1,1,27.57109953289231
55,7,PB,7.373043337120091,5,2,1,19.85486656431992
55,8,PB,7.373043337120091,5,3,1,27.04667965076635
55,9,PB,7.373043337120091,5,4,1,28.148131624428277
55,10,PB,7.373043337120091,5,5,1,25.692882506324274
55,11,PB,7.373043337120091,5,6,1,35.622915752731174
55,12,PB,7.373043337120091,5,7,1,35.53092213929027
56,1,PB,8.456631015271784,5,-4,0,10.029353001983038
56,2,PB,8.456631015271784,5,-3,0,13.073008224763283
56,3,PB,8.456631015271784,5,-2,0,17.055787582770378
56,4,PB,8.456631015271784,5,-1,0,11.807622155938871
56,5,PB,8.456631015271784,5,0,1,18.06628074419315
56,6,PB,8.456631015271784,5,1,1,20.123303450811665
56,7,PB,8.456631015271784,5,2,1,23.278854929825542
56,8,PB,8.456631015271784,5,3,1,16.65976795865493
56,9,PB,8.456631015271784,5,4,1,12.603768048667074
56,10,PB,8.456631015271784,5,5,1,18.445799459168384
56,11,PB,8.456631015271784,5,6,1,23.261274369049858
56,12,PB,8.456631015271784,5,7,1,22.677334705459405
57,1,PB,7.954029108086406,5,-4,0,19.308249480998896
57,2,PB,7.954029108086406,5,-3,0,14.81383407069888
57,3,PB,7.954029108086406,5,-2,0,18.53249045386567
57,4,PB,7.954029108086406,5,-1,0,23.315296574508707
57,5,PB,7.954029108086406,5,0,1,22.019607033350965
57,6,PB,7.954029108086406,5,1,1,17.389169997771553
57,7,PB,7.954029108086406,5,2,1,14.969987110426079
57,8,PB,7.954029108086406,5,3,1,22.18424412165899
57,9,PB,7.954029108086406,5,4,1,25.835106178189427
57,10,PB,7.954029108086406,5,5,1,17.094365751566286
57,11,PB,7.954029108086406,5,6,1,18.45990032177964
57,12,PB,7.954029108086406,5,7,1,21.291861604189776
58,1,PB,6.212743342116562,5,-4,0,25.049681092425484
58,2,PB,6.212743342116562,5,-3,0,8.0514351896595
58,3,PB,6.212743342116562,5,-2,0,7.863972119895752
58,4,PB,6.212743342116562,5,-1,0,14.432061575572613
58,5,PB,6.212743342116562,5,0,1,14.408536360547949
58,6,PB,6.212743342116562,5,1,1,12.920569489371628
58,7,PB,6.212743342116562,5,2,1,18.089937844477554
58,8,PB,6.212743342116562,5,3,1,17.33208161410251
58,9,PB,6.212743342116562,5,4,1,18.62143187329056
58,10,PB,6.212743342116562,5,5,1,26.136347913885082
58,11,PB,6.212743342116562,5,6,1,17.0717309067142
58,12,PB,6.212743342116562,5,7,1,19.46905886339271
59,1,PB,7.773781586180255,5,-4,0,11.745316238931578
59,2,PB,7.773781586180255,5,-3,0,17.312549609564464
59,3,PB,7.773781586180255,5,-2,0,20.980968398506747
59,4,PB,7.773781586180255,5,-1,0,12.216273029580792
59,5,PB,7.773781586180255,5,0,1,13.623058759478667
59,6,PB,7.773781586180255,5,1,1,7.833793397626612
59,7,PB,7.773781586180255,5,2,1,7.030048373985249
59,8,PB,7.773781586180255,5,3,1,15.330202890415395
59,9,PB,7.773781586180255,5,4,1,10.740230907992911
59,10,PB,7.773781586180255,5,5,1,6.587206655257342
59,11,PB,7.773781586180255,5,6,1,17.655316961007234
59,12,PB,7.773781586180255,5,7,1,10.80491083497291
60,1,PB,7.458594924028626,5,-4,0,15.920419444068012
60,2,PB,7.458594924028626,5,-3,0,16.904071007960958
60,3,PB,7.458594924028626,5,-2,0,25.526062832931174
60,4,PB,7.458594924028626,5,-1,0,11.719806451854481
60,5,PB,7.458594924028626,5,0,1,14.942575641936724
60,6,PB,7.458594924028626,5,1,1,21.97650770449224
60,7,PB,7.458594924028626,5,2,1,22.556659717234183
60,8,PB,7.458594924028626,5,3,1,23.979652997119157
60,9,PB,7.458594924028626,5,4,1,27.47539426658512
60,10,PB,7.458594924028626,5,5,1,17.46636313838608
60,11,PB,7.458594924028626,5,6,1,23.844762116638545
60,12,PB,7.458594924028626,5,7,1,21.906446744228116
61,1,PB,9.549316248315277,5,-4,0,23.11294337484951
61,2,PB,9.549316248315277,5,-3,0,23.195779826911604
61,3,PB,9.549316248315277,5,-2,0,18.58520320577788
61,4,PB,9.549316248315277,5,-1,0,19.62058655050515
61,5,PB,9.549316248315277,5,0,1,9.890469957267046
61,6,PB,9.549316248315277,5,1,1,11.440564938300676
61,7,PB,9.549316248315277,5,2,1,4.821676533117955
61,8,PB,9.549316248315277,5,3,1,16.604241659110013
61,9,PB,9.549316248315277,5,4,1,27.187774488682024
61,10,PB,9.549316248315277,5,5,1,24.507631256632067
61,11,PB,9.549316248315277,5,6,1,26.035113148400562
61,12,PB,9.549316248315277,5,7,1,20.356826501362313
62,1,PB,8.424847087838078,5,-4,0,13.833085857284809
62,2,PB,8.424847087838078,5,-3,0,12.516330809527608
62,3,PB,8.424847087838078,5,-2,0,14.25957438918701
62,4,PB,8.424847087838078,5,-1,0,13.38248683128039
62,5,PB,8.424847087838078,5,0,1,13.57997131091593
62,6,PB,8.424847087838078,5,1,1,12.550076017769022
62,7,PB,8.424847087838078,5,2,1,15.385205512578024
62,8,PB,8.424847087838078,5,3,1,17.278545552698716
62,9,PB,8.424847087838078,5,4,1,19.915870390442805
62,10,PB,8.424847087838078,5,5,1,20.86516551915692
62,11,PB,8.424847087838078,5,6,1,23.584670174995317
62,12,PB,8.424847087838078,5,7,1,14.506670917791258
63,1,PB,5.341579615312639,5,-4,0,15.158449452424415
63,2,PB,5.341579615312639,5,-3,0,6.22922939792857
63,3,PB,5.341579615312639,5,-2,0,14.57789931997028
63,4,PB,5.341579615312639,5,-1,0,15.348613834227
63,5,PB,5.341579615312639,5,0,1,19.168587180513107
63,6,PB,5.341579615312639,5,1,1,28.936781189494283
63,7,PB,5.341579615312639,5,2,1,29.31186116919792
63,8,PB,5.341579615312639,5,3,1,18.47544450143802
63,9,PB,5.341579615312639,5,4,1,19.457146221926024
63,10,PB,5.341579615312639,5,5,1,21.69536161687138
63,11,PB,5.341579615312639,5,6,1,19.980918209802365
63,12,PB,5.341579615312639,5,7,1,17.256979972479538
64,1,PB,6.983302127324883,5,-4,0,9.04156272119795
64,2,PB,6.983302127324883,5,-3,0,19.88833877145663
64,3,PB,6.983302127324883,5,-2,0,17.752752180448063
64,4,PB,6.983302127324883,5,-1,0,17.173865157803736
64,5,PB,6.983302127324883,5,0,1,9.174451735597552
64,6,PB,6.983302127324883,5,1,1,13.608850317742863
64,7,PB,6.983302127324883,5,2,1,15.032480242452758
64,8,PB,6.983302127324883,5,3,1,14.470157861277716
64,9,PB,6.983302127324883,5,4,1,17.088372663574013
64,10,PB,6.983302127324883,5,5,1,20.953232435567724
64,11,PB,6.983302127324883,5,6,1,30.90363361854322
64,12,PB,6.983302127324883,5,7,1,14.468538066267872
65,1,PB,7.4093650402587015,5,-4,0,11.698226445554251
65,2,PB,7.4093650402587015,5,-3,0,12.282095103353184
65,3,PB,7.4093650402587015,5,-2,0,13.482794942087407
65,4,PB,7.4093650402587015,5,-1,0,12.202510277434936
65,5,PB,7.4093650402587015,5,0,1,11.625645963506354
65,6,PB,7.4093650402587015,5,1,1,9.982403072843361
65,7,PB,7.4093650402587015,5,2,1,17.56357962727485
65,8,PB,7.4093650402587015,5,3,1,16.060590361679953
65,9,PB,7.4093650402587015,5,4,1,10.855274914065571
65,10,PB,7.4093650402587015,5,5,1,15.966125119861946
65,11,PB,7.4093650402587015,5,6,1,12.605642566431776
65,12,PB,7.4093650402587015,5,7,1,14.241383016839896
66,1,PB,8.466926907261207,5,-4,0,12.332393956583045
66,2,PB,8.466926907261207,5,-3,0,13.946582430938193
66,3,PB,8.466926907261207,5,-2,0,13.960524212698088
66,4,PB,8.466926907261207,5,-1,0,19.913464829030726
66,5,PB,8.466926907261207,5,0,1,16.292809619344926
66,6,PB,8.466926907261207,5,1,1,14.887844986658362
66,7,PB,8.466926907261207,5,2,1,16.15152277032252
66,8,PB,8.466926907261207,5,3,1,17.576092068023172
66,9,PB,8.466926907261207,5,4,1,15.064300857982818
66,10,PB,8.466926907261207,5,5,1,24.6219956220753
66,11,PB,8.466926907261207,5,6,1,23.580461149515397
66,12,PB,8.466926907261207,5,7,1,18.20385470995081
67,1,PB,7.890301042592324,5,-4,0,5.803708904681065
67,2,PB,7.890301042592324,5,-3,0,18.50386037105173
67,3,PB,7.890301042592324,5,-2,0,12.860438794774337
67,4,PB,7.890301042592324,5,-1,0,10.582893596875385
67,5,PB,7.890301042592324,5,0,1,20.97480253585045
67,6,PB,7.890301042592324,5,1,1,23.644491758170496
67,7,PB,7.890301042592324,5,2,1,15.499403268988837
67,8,PB,7.890301042592324,5,3,1,12.393064739218767
67,9,PB,7.890301042592324,5,4,1,15.061052820141857
67,10,PB,7.890301042592324,5,5,1,17.731177890182057
67,11,PB,7.890301042592324,5,6,1,18.470753487784975
67,12,PB,7.890301042592324,5,7,1,24.214013126223342
68,1,PB,9.462526477913134,5,-4,0,17.50262550919742
68,2,PB,9.462526477913134,5,-3,0,22.32606253598769
68,3,PB,9.462526477913134,5,-2,0,24.57019593937251
68,4,PB,9.462526477913134,5,-1,0,29.82674737238288
68,5,PB,9.462526477913134,5,0,1,28.361606016334022
68,6,PB,9.462526477913134,5,1,1,25.201144746690492
68,7,PB,9.462526477913134,5,2,1,25.02799002608575
68,8,PB,9.462526477913134,5,3,1,24.647825996779133
68,9,PB,9.462526477913134,5,4,1,18.912348856957365
68,10,PB,9.462526477913134,5,5,1,28.47091460336502
68,11,PB,9.462526477913134,5,6,1,26.228277084826832
68,12,PB,9.462526477913134,5,7,1,19.417313210619188
69,1,PB,7.178979187809766,5,-4,0,15.785221679565215
69,2,PB,7.178979187809766,5,-3,0,19.348592765698076
69,3,PB,7.178979187809766,5,-2,0,26.14701929539712
69,4,PB,7.178979187809766,5,-1,0,17.514007183141114
69,5,PB,7.178979187809766,5,0,1,13.208278906669207
69,6,PB,7.178979187809766,5,1,1,20.36552283858383
69,7,PB,7.178979187809766,5,2,1,15.036217071514455
69,8,PB,7.178979187809766,5,3,1,15.436858130552675
69,9,PB,7.178979187809766,5,4,1,18.058810203786656
69,10,PB,7.178979187809766,5,5,1,21.08011485534892
69,11,PB,7.178979187809766,5,6,1,23.97408926818006
69,12,PB,7.178979187809766,5,7,1,25.14662075156959
70,1,PB,9.930322342956584,5,-4,0,14.052893024372683
70,2,PB,9.930322342956584,5,-3,0,16.50352934809206
70,3,PB,9.930322342956584,5,-2,0,17.006665723491274
70,4,PB,9.930322342956584,5,-1,0,17.250282540232234
70,5,PB,9.930322342956584,5,0,1,13.689333908190521
70,6,PB,9.930322342956584,5,1,1,35.6313197159426
70,7,PB,9.930322342956584,5,2,1,27.221459373677725
70,8,PB,9.930322342956584,5,3,1,22.420908930783856
70,9,PB,9.930322342956584,5,4,1,29.36529388772832
70,10,PB,9.930322342956584,5,5,1,19.444607603342277
70,11,PB,9.930322342956584,5,6,1,27.348181156836354
70,12,PB,9.930322342956584,5,7,1,14.358284135075104
71,1,PB,8.148148210306926,5,-4,0,13.441572193385028
71,2,PB,8.148148210306926,5,-3,0,15.661512623726729
71,3,PB,8.148148210306926,5,-2,0,13.275875907795069
71,4,PB,8.148148210306926,5,-1,0,3.9932012315916587
71,5,PB,8.148148210306926,5,0,1,10.094884513096343
71,6,PB,8.148148210306926,5,1,1,12.912387453015125
71,7,PB,8.148148210306926,5,2,1,17.7108216796825
71,8,PB,8.148148210306926,5,3,1,20.438184640867714
71,9,PB,8.148148210306926,5,4,1,18.391551148571764
71,10,PB,8.148148210306926,5,5,1,25.773676888162687
71,11,PB,8.148148210306926,5,6,1,21.1708414147167
71,12,PB,8.148148210306926,5,7,1,23.078013857448802
72,1,PB,9.737128692477455,5,-4,0,17.371005298230944
72,2,PB,9.737128692477455,5,-3,0,9.723060319982352
72,3,PB,9.737128692477455,5,-2,0,17.13504493300766
72,4,PB,9.737128692477455,5,-1,0,24.824389803944296
72,5,PB,9.737128692477455,5,0,1,27.533744828739945
72,6,PB,9.737128692477455,5,1,1,25.233040513288174
72,7,PB,9.737128692477455,5,2,1,29.2679167179278
72,8,PB,9.737128692477455,5,3,1,21.576814053027707
72,9,PB,9.737128692477455,5,4,1,24.696640631839937
72,10,PB,9.737128692477455,5,5,1,22.98908555540668
72,11,PB,9.737128692477455,5,6,1,29.895924451465344
72,12,PB,9.737128692477455,5,7,1,27.03750136968175
73,1,PB,6.921254987920863,5,-4,0,15.542493950247723
73,2,PB,6.921254987920863,5,-3,0,12.164034512380283
73,3,PB,6.921254987920863,5,-2,0,19.91351934012876
73,4,PB,6.921254987920863,5,-1,0,21.56162664312899
73,5,PB,6.921254987920863,5,0,1,10.840878037916022
73,6,PB,6.921254987920863,5,1,1,15.743060512463643
73,7,PB,6.921254987920863,5,2,1,12.891569204633825
73,8,PB,6.921254987920863,5,3,1,13.31967834553011
73,9,PB,6.921254987920863,5,4,1,13.642062614852827
73,10,PB,6.921254987920863,5,5,1,13.154394147823526
73,11,PB,6.921254987920863,5,6,1,7.276103340100075
73,12,PB,6.921254987920863,5,7,1,9.143919079805437
74,1,PB,7.999691535929808,5,-4,0,10.244303447733898
74,2,PB,7.999691535929808,5,-3,0,9.681724473770576
74,3,PB,7.999691535929808,5,-2,0,13.70061348530147
