"x","y","D","Z","business_age","annual_revenue","employees"
794.272071268418,39923.5446253115,1,1,11,613098.098929877,21
679.856559199438,36301.9619160329,0,1,10,553021.315403496,16
677.49324598155,39566.263566036,1,1,8,600700.242552203,17
675.39266832958,39917.2015964425,1,1,8,676348.62995537,23
573.759169238658,18536.0598359957,0,0,5,82842.9022790949,9
610.334042019495,31785.6743259727,0,0,9,551845.027111058,14
714.321396330756,46247.0305007997,1,1,12,621271.981592159,27
558.145451002587,22654.8430516297,0,0,1,243507.509959479,9
777.202725833524,53332.4863995015,1,1,18,544115.778884217,22
712.608315159467,30030.0740521402,0,1,8,341464.204343964,15
689.090648922978,38424.8246284157,1,1,4,536722.546694479,21
540.37032941367,28352.9374763748,0,0,3,149814.372203145,11
617.555911393491,32967.5867587711,1,0,8,613957.12195664,14
607.295271449894,24278.9720833255,0,0,9,452476.792449545,11
782.110772999268,33967.5698295261,1,1,5,409639.869741176,15
691.310174986378,39641.8109875891,1,1,5,411335.544432402,15
646.304242902374,45723.3413414984,1,0,9,328614.901153624,22
661.182888496598,41822.6234503567,1,1,8,322232.677129609,17
805.423102797544,35314.7938117968,0,1,9,280964.315590465,16
713.689464072065,37991.7390069161,1,1,4,547462.32784904,14
614.274504740182,34624.1447000244,0,0,9,711497.090904109,21
576.137931356997,24776.953333963,0,0,9,479553.173336863,15
685.186904623876,31318.7028147825,1,1,5,162624.697749958,19
702.97937150181,45375.9532201642,1,1,6,546593.948809379,19
636.006689254197,23530.4081300399,0,0,7,493515.803436758,22
613.550503277006,26953.3507260137,0,0,4,519381.067231764,18
687.170839294995,38939.3584389682,0,1,11,376888.012582361,20
743.806103327588,43188.7553383196,1,1,9,485960.152667434,23
596.703436883913,22479.886768944,0,0,5,176067.309954293,16
577.432036995953,35954.5560038758,0,0,12,621792.991455276,22
632.015279770905,26035.7144207546,0,0,7,614553.922250647,19
634.644169261258,34712.4267838024,0,0,11,436990.647267758,12
652.856492225092,24026.0259110173,1,1,5,370171.632864752,13
654.198033691922,31979.308028228,1,1,3,436100.492943838,10
721.754445632818,43658.0295971808,1,1,13,825296.20960068,25
793.905420250808,43599.4791846639,1,1,7,906875.237728995,19
601.595325932897,31452.4188688092,0,0,14,618140.042706115,21
701.558482972499,39909.167399091,1,1,15,515483.634282038,24
566.725621161188,33472.9201070928,0,0,11,576100.2028525,19
480.810925296907,16206.5257626857,0,0,8,298942.224822145,13
631.527550954118,28195.6529408288,0,0,2,381323.618933361,13
627.967147595985,28685.4994970324,0,0,7,506454.552648591,15
708.424765339248,38810.907029661,0,1,13,723846.173870993,15
642.148083763273,31988.4089180405,0,0,5,435129.143793135,16
604.738907278366,18007.1544616897,0,0,3,311584.045097319,9
674.260786122537,34569.9539109332,1,1,11,209790.655695919,18
683.312924005117,53543.021338454,1,1,15,939293.846181748,18
688.965815484286,34875.6783688846,0,1,8,391073.239721375,15
656.258359118696,35751.3425492242,1,1,16,732979.616760241,15
630.640182071575,35981.2268942868,0,0,8,518871.061579046,17
668.097769565313,36295.4798495339,0,1,9,587126.637311574,20
542.933777233431,25350.6124492525,0,0,3,295830.957164782,12
595.343803702228,35310.8985274711,0,0,7,449047.215592214,18
613.35512339846,23756.8759847415,0,0,4,348398.8971583,18
729.362272657562,28592.1472594412,0,1,7,315057.416579142,15
750.586123421142,48573.5427165025,1,1,7,797672.179045125,20
554.656168423537,28516.3568097362,0,0,1,422708.977122375,13
679.382469522775,38174.3873974128,1,1,5,548859.541466048,16
528.487602922133,22316.0121884128,0,0,1,357662.67694676,10
709.458071314765,45016.2484144746,1,1,11,729827.383715855,23
765.69559058697,37397.102284361,1,1,9,431448.8983727,19
700.241441736678,38990.679393816,0,1,15,530971.975036325,16
530.383081835272,22664.8779352451,0,0,4,377126.175799472,8
558.022115058542,37475.4872293715,1,0,7,773369.673673922,17
666.344060822639,44566.0088451268,1,1,12,624932.196903966,19
710.657410665877,34063.7002096474,1,1,11,472575.087331651,15
656.755854294888,44884.1338765394,1,1,12,534712.082851609,21
557.063682027505,35215.4289051962,1,0,16,498627.974904423,21
672.88918912194,37672.5593340277,0,1,14,762981.634776116,24
799.980395464925,38612.843009492,1,1,6,320383.87807745,19
668.85383414305,31611.4367046849,1,1,8,596075.506677594,13
711.81424486419,34754.2169431997,1,1,11,360451.74365044,19
633.899624750586,27950.0961827753,0,0,9,478885.914912354,19
717.899610832903,38575.5743790293,0,1,7,511832.741043375,17
658.524332187275,48718.9161681713,1,1,5,434685.822798099,16
698.984285192883,32809.5696101872,1,1,7,346317.316560252,13
732.644619550989,43839.1319348249,1,1,4,419352.247019477,18
651.306461772333,29249.30673407,1,1,5,395983.473342275,17
545.439620942981,30915.1978874777,0,0,11,560951.142151936,14
659.662479781139,39108.0905722341,1,1,9,452046.614248524,15
667.234755753363,25726.9048023865,0,1,7,594946.590949223,15
720.204761544875,29121.8773713546,0,1,11,510490.967585314,18
774.625864586416,39032.8824469147,1,1,14,432778.608351626,20
754.062320603896,49655.6246886994,1,1,17,562470.634738744,27
624.394587667146,37704.970206271,0,0,7,661440.964344662,14
699.821956449722,36920.141285399,1,1,9,517660.708817316,15
773.834941216008,48749.5980783729,1,1,15,759049.933486079,22
666.127319433024,40236.4378454939,1,1,10,625726.594561752,15
662.88906086712,36470.5006052135,1,1,6,583631.772689362,20
564.27357548274,36355.9792141145,0,0,5,1045202.89028095,23
599.376922057082,25688.5659663272,0,0,2,529400.109509825,13
753.11104158167,40502.5566818018,1,1,9,635101.836985155,22
750.539923366211,36206.350370105,0,1,10,450113.592737512,18
570.321553024248,27982.065540325,0,0,9,290270.992428002,13
592.959443182802,25651.2058677855,0,0,5,633176.279481228,12
676.522078853484,35832.2963851652,1,1,10,573449.273243051,15
653.078210772103,37948.6399948976,1,1,10,372371.925667131,14
694.48632567285,43718.1064596648,1,1,9,674435.534548338,24
694.354430910508,30685.4059299101,1,1,11,228350.180689281,15
668.612187411644,24993.0532925935,1,1,2,139129.969438265,12
746.270845013032,45098.4859512309,1,1,8,881584.560953803,21
618.523352981794,33580.2819062735,0,0,12,558367.745446637,16
460.212785794215,26018.653741441,0,0,8,612364.267634785,14
663.368394345042,36421.7428778864,1,1,11,705792.841646724,15
520.206664988865,26735.9119385932,0,0,8,321678.306720629,16
606.243152853469,23860.0691100406,0,0,8,565176.784010583,13
613.644791108614,19393.7796052936,0,0,1,219334.662901845,10
574.256101356572,29416.5438985343,0,0,6,258692.539404456,15
736.402754595907,43803.806846729,1,1,20,528818.631507989,22
682.251642955963,42559.9067425968,1,1,7,781069.494726402,18
613.682401416602,19441.5520153192,0,0,6,50000,14
572.936893657953,25884.3520557456,0,0,8,319031.399468323,10
723.58557155991,35350.0197936421,0,1,10,339275.019635456,16
637.473277293785,29328.0344901406,0,0,12,569569.497673613,18
675.231988322155,37742.6733149843,1,1,9,677385.545002575,12
610.154613159374,32050.6942315371,0,0,9,532378.470882616,15
692.360750397367,42796.1947136338,1,1,2,349518.375036758,21
597.720177428838,28187.2234410464,0,0,7,687113.668142524,16
586.400980627086,21888.9758526413,0,0,4,228188.122714776,11
614.861089002592,28518.0926342107,0,0,6,385561.095248574,10
611.77004042679,31305.2508543913,0,0,6,451608.763674711,13
608.00993427505,19692.0302552767,0,0,3,380174.057714297,12
696.607364733032,38539.644695357,1,1,6,375837.251582199,15
657.348997473057,41448.0709746914,1,1,14,763493.636077689,25
695.68152459126,41694.8984698558,1,1,15,925839.542441231,18
718.247434669801,41438.5243581276,1,1,13,511584.02327788,17
658.857935556638,32581.0039769495,1,1,5,588235.193234081,14
679.44426806223,26274.8634967203,0,1,2,408644.173508314,13
597.196577352532,45589.9802676554,1,0,16,720735.540981187,20
562.146261042442,28836.2991572343,0,0,6,341531.659809644,16
727.4535681645,48108.7040194809,0,1,20,674388.212199409,28
699.092469596447,55014.5441216791,1,1,15,792392.853641827,27
610.453556747662,24342.1700682643,0,0,5,275731.424719074,15
544.544738361263,26680.1910730484,0,0,1,364082.99031649,15
477.197164429979,8527.72723489602,0,0,1,233464.240205263,12
704.674521250779,48180.7243241535,1,1,15,505237.632524056,18
691.277087266493,45182.7293508116,0,1,22,824698.323189709,19
585.648275262028,33129.2387750642,0,0,12,618735.913212543,17
594.877597162051,34445.2683753026,1,0,14,510812.676025815,17
727.595141307318,41540.4871032955,1,1,13,630191.556396484,27
759.703685247525,42971.8465492025,1,1,12,437635.636552563,16
669.86893035305,29518.9987347977,0,1,6,588429.544021052,12
731.275908249877,31770.8497276092,1,1,6,171944.83431908,18
574.713656481467,27249.8266645373,0,0,13,251013.89589659,15
688.999502253504,18553.7268256021,0,1,5,218114.415232852,18
691.152645897687,30747.0973099553,1,1,8,443813.108119645,20
606.915722370257,41617.982730065,1,0,11,592587.689399248,20
737.26057018457,49308.241546817,1,1,10,1019683.16577823,22
557.291390803361,30561.1135426877,0,0,6,420404.384338952,15
727.146681392687,38374.5978192385,1,1,11,615382.696664379,18
666.789616715975,47293.8328194061,1,1,16,650269.616106135,20
490.792726168604,21371.3271226815,0,0,1,399754.462643779,16
640.858252405057,24064.715443632,0,0,7,348468.017535914,18
791.781657801351,24929.2895189308,0,1,8,194173.198756635,14
652.371665339756,46343.1450864314,1,1,4,441674.930356869,19
701.121874761521,46811.6126640709,1,1,10,778458.51706102,23
899.284050065374,52955.278267122,1,1,9,958803.012544555,24
578.003172229243,34414.9794553403,1,0,10,296871.401062308,15
577.037318636364,41198.5798649156,1,0,12,584658.747016003,19
592.526981076628,33058.0619578702,0,0,1,528784.875903093,17
629.35153440354,32035.2071691933,0,0,9,514079.105273168,16
581.297551254604,27965.2722958941,0,0,6,290956.774462475,19
691.802264479773,31368.1224832524,1,1,8,360137.17550284,18
680.72975802794,34405.0520029143,1,1,9,470178.963654637,15
595.216294096541,18123.9047289502,0,0,9,391760.000739698,19
675.861566002629,29542.3288340586,0,1,9,446308.324948531,19
629.024272086115,45253.8475573584,1,0,9,524166.657698697,20
741.768869892366,36656.7713094385,1,1,3,661151.379783601,19
810.21676028354,35771.4989303547,0,1,13,653849.377815717,21
661.141177588138,41778.2390581161,1,1,13,432607.634320158,19
615.030664447098,33939.7278153474,1,0,4,221705.330270864,13
679.651050005498,46683.8067761799,1,1,6,584313.83731633,19
703.248318033285,40709.4394152986,1,1,12,587116.790374567,17
734.671004476511,41721.4843794909,1,1,5,734916.490216514,19
718.039159365114,34677.345846491,0,1,4,537049.375306267,15
607.062649245993,22829.6737274828,0,0,4,54254.3400147378,13
578.328539165412,20309.5721542557,0,0,6,217757.603669693,16
668.021310977475,31485.5966064005,0,1,12,442590.252250928,17
585.69875521836,22386.4839027592,0,0,4,394734.772217782,13
744.20851165789,34365.548885941,1,1,9,512196.521030374,18
584.770912055286,34910.8344906113,0,0,12,693767.025540911,21
580.463164334615,48424.2280100362,1,0,10,598901.282676317,22
528.648036627102,24673.5782963063,0,0,4,217533.891553589,12
628.904791582697,30215.5585618815,0,0,5,470404.035457116,14
685.380958700147,36283.6587153025,1,1,7,375232.629035695,14
553.938498922864,18614.0136021864,0,0,1,388749.346322745,12
684.405225729795,40090.2960144652,1,1,11,805236.00876022,17
597.21904449903,34678.4863852253,1,0,3,726421.870858508,17
752.034410340956,31271.6085698454,0,1,10,226042.757279559,18
541.49914424292,26344.714221187,0,0,9,317890.620854357,14
591.700049105818,33959.300625376,0,0,8,651088.403575598,17
538.128269438035,21905.1621177166,0,0,5,417443.077707852,18
753.293516908478,42077.7812444159,1,1,17,541073.812425333,20
676.897089272724,35177.0569010477,1,1,4,567271.918377184,22
673.710533649529,40387.7773702298,1,1,10,442667.491252635,17
566.609701110565,23584.4280866136,0,0,1,416111.950008719,15
684.169620563281,36800.1958516426,1,1,8,615681.684551398,16
516.665458831742,26299.4778775694,0,0,6,371156.613512881,12
611.927399943781,35384.2687722746,0,0,8,554560.180141497,15
599.432197732805,40037.123087002,0,0,9,731323.630127228,23
589.937882630648,28921.0681908466,0,0,5,510663.901615138,16
620.069568098516,35393.4795608573,0,0,7,662510.721385045,16
715.700789817445,36580.4999784118,1,1,6,790002.585081134,18
608.051324081477,19136.5734885835,0,0,8,138927.44836083,11
661.519143475835,31463.9343181775,1,1,3,479874.229427674,15
570.485275010677,26893.1325076754,0,0,3,598639.751775501,13
671.396043494559,44209.6324058094,1,1,8,632294.890237956,18
751.904300777897,35185.7569362163,1,1,4,433805.330645785,14
772.071875639331,42761.3897000164,1,1,17,659952.951176271,24
712.416642744892,35874.5923415804,0,1,8,489191.380952648,18
615.114312858,28629.3750070422,0,0,4,609652.340919958,16
686.387414115506,36606.3595046063,1,1,8,323776.814825762,16
577.049761210172,26807.7367831422,0,0,1,563194.332619033,13
578.55295880884,29313.8834164476,0,0,8,323175.067496963,8
610.548656329681,31962.0677357098,0,0,3,552377.79292798,16
587.514294478922,38240.8993140814,1,0,12,618285.530001403,17
579.231026020152,37351.7918524514,0,0,11,646161.00697489,17
540.733007750301,37329.5999341272,1,0,7,684393.000576921,19
690.048625729333,35668.2670632471,1,1,5,599911.902120327,16
799.922850074244,43921.4153792972,1,1,8,541014.739091591,16
529.878744550785,17121.6577040661,0,0,1,146995.340228571,10
562.208648253786,19694.2869902085,0,0,7,114290.582860987,13
576.679151636689,26442.1563045106,0,0,9,544187.280351277,18
725.507721833785,40106.1463419793,1,1,11,668779.326856616,20
700.299815169113,35153.028532938,0,1,8,475248.447997383,21
611.814504242217,25824.0068688747,0,0,7,637046.197362778,15
677.029239593559,30612.9738276114,0,1,13,555148.806863428,18
556.770954240604,29979.7884988472,0,0,7,735239.828226948,16
654.153098003045,35778.2388036105,1,1,8,689732.462571661,15
491.413403375054,18768.4411498926,0,0,1,273778.651931227,11
626.156945656485,34758.5495304536,0,0,10,571091.63563014,17
712.718427955685,38382.6401062809,1,1,6,366797.498577388,15
617.304602580125,24087.7629002773,0,0,11,169737.523275193,16
802.682966203838,32740.3212770817,1,1,9,461443.829311319,18
553.1111932716,31822.4786091431,0,0,6,259160.144063539,13
634.38701824891,32379.2598480483,0,0,14,707628.401165299,24
656.112566934802,44362.0518888433,1,1,7,769498.801723246,23
567.436443272328,27811.6458620754,0,0,4,650941.711618566,14
604.68787239583,22244.3738914603,0,0,3,315790.355053048,16
684.703835494867,43342.1415318369,1,1,3,564478.81288898,18
603.931037674784,34914.1664480064,1,0,11,823951.699311289,22
648.702421285377,40773.7530005813,0,0,10,713608.985633723,23
735.412663063081,41706.3695769483,1,1,11,649000.388619402,24
650.105824973928,18726.0201110279,0,1,3,251839.268587131,15
547.589767624489,33183.3797740961,1,0,7,498669.662115097,13
611.077852392122,38220.6257774096,0,0,12,707522.572165995,24
571.215288725493,15716.5655913598,0,0,1,165774.514119045,8
752.642708802853,46509.5047795636,1,1,13,507470.086646368,22
560.78714535583,37768.2112278798,1,0,5,418465.743903916,19
517.763972590967,16892.9147201716,0,0,6,310249.005832729,13
554.903444844195,18193.4402629961,0,0,1,307153.27181047,10
683.934651684327,34980.1303775571,1,1,11,333536.759201483,19
730.289647640962,42336.799601907,1,1,9,351669.051037515,19
589.570207520701,28763.264147084,0,0,6,565948.199856134,12
709.889844368671,34468.5048903384,1,1,2,512331.1443721,16
526.188207570868,22312.1629468311,0,0,11,329254.493078076,13
548.942514061995,30311.0875115705,0,0,7,363188.986246179,17
738.590025728623,37113.7645586896,1,1,5,525797.136792356,17
649.846942046367,35025.4937014195,0,0,1,756248.560940356,14
777.20338896328,47677.0986944499,1,1,12,640331.943667551,25
796.60864521286,52458.2160302716,1,1,13,793116.163747431,25
663.695947391147,39260.8885012173,1,1,9,612548.598557836,21
732.687459719173,36296.0438780021,1,1,8,535638.575420444,17
697.368563583892,36192.5759474125,1,1,5,625408.402900477,14
678.49882257539,35024.6901399921,1,1,10,361361.808649452,16
674.126805561717,39208.9496991439,1,1,9,389499.9459336,19
657.94514853218,32677.9640116054,1,1,4,204426.117307823,16
593.152348716268,38427.4454551947,0,0,5,519253.650113742,16
672.273801039389,36358.9368676124,1,1,6,530406.933442183,18
635.320248513074,23721.9748597344,0,0,3,488170.59472949,17
578.505574627479,29216.1121501638,0,0,8,357963.633620989,11
741.776663326337,46755.6551435636,1,1,10,491690.7397457,17
657.954299557831,25028.4325950064,0,1,10,480749.263627093,15
594.007312313601,34296.0632906025,0,0,7,730189.748521475,16
688.770297383365,38488.236662379,1,1,9,515266.621435461,21
709.06253144936,40585.9560591737,0,1,4,782984.423680463,19
643.911797673589,32658.2366665318,0,0,6,384802.996935031,12
559.20837458553,33422.5729592818,1,0,8,404592.5560373,12
768.657425304579,40333.8003227646,1,1,7,596871.958913304,21
660.927003947978,36159.5610023756,1,1,5,597974.51826847,17
631.554221072682,44259.8153153377,1,0,8,589439.315226129,25
680.747041111943,45524.0597170101,1,1,16,718035.593648809,23
672.451844136015,30024.5314546911,1,1,3,234886.916236282,17
612.688266853946,31260.4196958067,1,0,7,162808.80150568,14
